###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000006
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]
     10000     72.065      1.057  42.011375   3.647268  85.222366 265.153287 173.468127 111.694123     000000    101.345 -25.431600  -5.074235   1.225158    311.723   244.837    88.934   288.560   148.021   153.865
     20000     73.901      0.936  42.197959   4.106706  84.980267 286.174584 171.555595  95.980977     000000    100.672 -21.740864  -6.311506   1.281835    312.304   245.679    89.484   292.723   148.845   138.110
     30000     69.087      1.086  42.421529   4.582142  85.057902 332.696752 168.016648  57.564202     000000    107.997 -19.507560 -20.651677   1.248620    298.661   245.431   106.439   295.446   165.066   137.721
     40000     76.150      0.921  42.475132   4.345205  84.910414 317.701785 169.829782  67.710798     000000    101.617 -19.580409  -7.234293   1.347441    304.052   239.951    99.393   292.430   160.023   121.220
     50000     81.981      0.676  42.217322   4.105262  84.966874 309.768443  11.201461  52.958173     000000    103.937 -19.599916  -3.637444   1.281722    307.203   200.561   125.508   322.292   134.716   150.623
     60000     73.677      1.077  42.320426   4.309342  85.023963 323.686629 166.250382  69.485376     000000    103.529 -21.432057  -9.738567   1.318620    301.460   259.772   101.125   257.958   161.463   185.608
     70000     68.220      1.093  42.207463   4.209807  85.128486   8.193533 179.904595  20.706950     000000    102.129 -22.724373 -12.376294   1.191117    297.143   232.656   117.113   297.275   170.734   133.285
     80000     71.416      0.797  42.492223   4.287383  85.089561 318.227130   3.021257  61.355262     000000    106.549 -20.507596 -15.923428   1.298402    293.142   227.179   121.254   313.464   173.021   108.009
     90000     71.520      0.676  42.322810   4.361990  85.045884  12.810408   5.805611   4.173176     000000    105.448 -19.733272 -15.447845   1.252427    294.635   228.242   126.261   286.010   152.494   163.277
    100000     72.008      1.288  42.013182   4.006645  84.878543  88.935021 173.543096 307.158069     000000    109.774 -24.309370 -14.739434   1.283109    290.914   252.006   114.361   277.721   180.935   158.359
    110000     74.863      0.918  42.359401   4.202642  84.904918  81.789351 173.083859 303.397213     000000    104.279 -20.479715 -10.243364   1.307710    304.711   235.895    98.843   286.804   148.017   154.597
    120000     72.014      1.149  42.036813   4.212806  85.160352  54.585986 175.728726 334.733782     000000    109.086 -23.603648 -14.638140   1.169935    299.412   246.089   111.908   314.957   201.087   109.296
    130000     76.721      0.852  42.456359   4.362594  85.309232  71.633165 168.914080 310.936665     000000    101.164 -20.674787  -4.994861   1.226553    311.557   239.350   107.990   285.743   151.940   141.195
    140000     69.349      1.085  41.976122   4.102767  84.911110  57.132570 174.397967 326.634062     000000    102.552 -21.946422 -12.493947   1.238172    298.289   233.825   116.120   298.392   167.814   141.654
    150000     68.789      1.169  42.145168   4.242250  85.091920 204.046873 170.799601 188.908196     000000    105.542 -23.014414 -14.970490   1.232628    299.556   253.316   103.494   298.213   187.983   133.595
    160000     76.633      0.835  42.148542   4.156018  85.295366 178.303990   6.340201 194.686378     000000    106.388 -21.409178  -9.539393   1.194097    299.037   229.420   110.388   314.026   159.158   130.995
    170000     77.553      1.168  41.989723   4.271222  84.937896 154.731539 169.398127 235.698432     000000    106.488 -21.682266  -8.485663   1.232440    302.453   253.099    92.338   302.656   188.769   127.454
    180000     78.133      0.964  42.071899   4.171262  84.989331 115.247424 177.901713 267.830089     000000    108.099 -22.935414  -8.276007   1.245573    306.729   235.730   104.732   327.463   175.439   102.650
    190000     82.099      0.872  42.406598   4.008933  84.941470 145.993179  10.750256 230.288005     000000    107.669 -20.396550  -6.480646   1.306678    289.689   203.969   127.139   315.181   148.960   151.126
    200000     67.019      0.877  42.331628   3.876950  85.049673  77.412243 175.534176 306.848441     000000    104.727 -23.779080 -15.247797   1.318826    298.911   243.322   105.219   295.140   165.719   131.000
    210000     75.764      1.227  42.117586   4.323656  85.066815 121.805898 164.066757 269.743652     000000    102.206 -23.050701  -4.581828   1.190371    305.482   252.555    94.393   301.735   173.806   106.730
    220000     77.756      0.807  41.975755   4.145520  85.074647 198.533895   2.166242 176.636632     000000    108.672 -20.135545 -11.957623   1.177123    306.311   225.226    90.911   318.519   142.086   140.538
    230000     74.600      1.013  42.138223   3.792987  85.210194 191.513547 172.236491 175.783594     000000    101.443 -22.125730  -5.980562   1.262863    316.493   240.648    80.607   308.167   133.116   136.407
    240000     78.394      1.869  42.111205   3.103099  85.325922 183.152811 178.062604 163.800932     000000    107.803 -24.771352  -5.934875   1.296598    333.510   238.667    77.393   300.405   115.126   170.005
    250000     75.167      0.887  42.041661   4.187970  85.015263 209.670558 176.735124 169.371331     000000    111.717 -21.217429 -16.548463   1.215942    300.282   232.811    97.976   322.957   155.450   119.996
    260000     72.526      1.153  42.269894   3.847231  85.011808 218.501449 161.599818 163.944024     000000    104.266 -23.020553 -10.075012   1.355087    305.072   262.496    76.309   289.350   147.756   132.179
    270000     75.959      1.023  42.132088   4.101196  85.325656 258.213962 165.877942 116.636624     000000    103.539 -21.676100  -7.080992   1.176989    312.039   257.474    73.137   285.954   131.738   154.344
    280000     67.944      0.779  42.299472   3.932679  85.030389 255.729495 176.528061 118.555224     000000    100.508 -22.429663 -11.449091   1.314328    310.798   237.185   100.732   301.782   146.364   135.041
    290000     74.033      1.049  42.151139   3.719285  84.936099 300.058456 174.821461  77.009825     000000    104.819 -23.383141  -8.728682   1.325858    313.115   239.985    78.570   310.590   156.058   133.453
    300000     78.517      0.760  42.645717   4.226975  85.224700 305.511983 171.052083  65.992487     000000    101.531 -19.058995  -5.308119   1.352499    311.260   236.754    96.048   309.819   147.395   134.468
