###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000006
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]
     10000     81.448      1.410  41.990884   3.706956  84.978765 176.068342 153.538773 207.853253     000000    109.380 -26.671050  -2.584024   1.322442    306.641   260.306    95.276   323.258   202.993   105.685
     20000     76.252      1.123  42.071318   3.963043  84.913906 212.902248 163.561668 168.875864     000000    105.875 -24.193478  -6.726641   1.296809    307.730   246.901    96.561   322.424   197.731    95.959
     30000     66.966      0.728  42.150009   4.193242  85.198355 245.722655 169.173805 126.795909     000000    101.440 -20.336458 -15.322888   1.185397    310.224   230.130    93.436   302.065   144.936   144.309
     40000     68.055      0.767  42.319229   4.321429  85.302946 179.209581 166.633961 193.202846     000000    102.460 -20.244754 -15.377668   1.217953    308.509   244.788    96.949   297.636   144.310   145.580
     50000     73.375      1.033  42.334637   4.383255  85.009460 142.659391 174.121451 238.606355     000000    104.488 -20.241765 -12.105123   1.234266    301.754   221.111   113.686   319.851   157.610   122.184
     60000     72.263      1.259  42.230560   3.484305  85.219203  92.854933 178.273737 266.962026     000000    103.558 -23.340923  -9.278924   1.325157    309.943   231.759    94.997   305.057   139.681   150.992
     70000     71.291      0.586  42.548068   4.406188  85.003601 216.023454 173.648875 156.964353     000000    103.810 -18.057153 -15.794118   1.332183    307.086   222.933   104.899   316.089   146.451   146.378
     80000     72.681      0.707  42.126018   4.363124  85.324890 235.511059 170.354384 136.940568     000000    101.088 -19.518744 -10.007511   1.118914    311.716   230.931    90.075   307.188   137.668   130.303
     90000     78.955      0.625  42.646239   4.305920  85.278638 164.814804 163.486043 200.248602     000000    103.833 -17.074684  -9.096232   1.293613    325.294   235.795    62.603   301.272   129.474   146.512
    100000     73.496      1.593  42.149356   3.380716  85.312086 151.731519 170.196245 205.848965     000000    106.771 -23.683987 -10.889372   1.298708    315.161   243.547    69.178   309.602   124.669   126.453
    110000     71.199      1.362  42.008292   3.498924  84.962374  44.728980 175.732299 322.208976     000000    101.696 -25.218889  -6.619300   1.341560    310.561   240.397    94.948   308.164   141.024   137.176
    120000     75.582      1.500  42.142990   3.572288  85.291079 118.351818 178.549776 230.875002     000000    103.187 -21.716535  -7.163124   1.274827    329.462   232.484    78.834   304.845   121.693   168.434
    130000     66.824      0.925  42.342983   3.777328  85.088238  81.420685 175.190511 283.608078     000000    103.360 -21.332926 -16.533404   1.329652    312.608   236.734    86.028   294.335   134.199   148.191
    140000     73.115      1.101  42.309875   3.675550  85.054318 122.022500 163.325517 248.897606     000000    104.928 -22.675274 -10.500240   1.362228    307.091   252.223    77.985   287.784   145.702   140.083
    150000     72.414      0.965  42.232890   4.615666  85.213135  29.783300 165.230836 349.848829     000000    101.736 -18.452805 -11.991858   1.122975    309.533   230.227   101.315   308.380   141.553   144.284
    160000     71.626      0.816  42.285273   4.588884  85.168710   3.100947 160.067934  10.286230     000000    101.571 -17.353540 -13.794444   1.202815    310.830   243.096    83.822   299.318   146.391   132.620
    170000     72.688      1.419  41.940147   3.449007  85.056757 359.385076 165.045495   8.595960     000000    102.651 -25.327918  -5.941193   1.305636    310.061   251.569    77.785   297.952   139.803   130.208
    180000     73.884      1.084  41.917766   3.777594  85.041191 353.876566 169.450218  17.641977     000000    102.234 -24.116044  -5.455203   1.221126    312.244   241.153    91.815   299.454   135.210   134.784
    190000     85.472      1.105  42.289742   4.235261  85.283568 279.946993 159.840335 105.887647     000000    113.031 -22.832180  -5.947894   1.220932    302.696   258.535    85.223   301.159   165.433    78.330
    200000     69.217      1.135  42.203822   4.540757  85.030118 283.973002 154.799731 102.291880     000000    103.154 -19.489074 -15.652824   1.205388    305.087   251.013    85.378   292.060   156.791   125.715
    210000     72.190      1.163  42.222407   3.583585  85.149775 307.309199 165.168411  63.228415     000000    104.351 -24.056736  -9.420019   1.315501    307.565   250.519    81.745   292.501   143.866   123.571
    220000     75.516      1.267  42.349926   3.539785  85.331459  24.148152 178.334703 327.998457     000000    105.875 -20.944184 -10.705842   1.291811    330.172   225.579    60.359   313.467   121.508   155.719
    230000     77.984      1.203  42.264147   3.649260  84.940894  43.761825 159.448604 330.345390     000000    109.291 -23.301328  -9.391910   1.386358    305.797   253.178    82.646   298.500   136.874   135.160
    240000     75.908      1.687  41.985263   3.219430  85.266124 339.572620 175.568734  11.798357     000000    105.598 -24.232130  -6.697976   1.240013    323.958   234.532    75.183   296.514   117.673   151.025
    250000     80.862      0.878  42.177652   4.494718  85.218342 331.207266 176.065071  46.935157     000000    110.197 -18.821015 -11.641242   1.127438    298.971   217.669   104.731   324.737   156.875   130.319
    260000     71.615      0.881  42.529539   4.448265  84.899841 257.635333 162.307004 124.102541     000000    102.005 -18.949592 -12.801154   1.360409    304.043   246.429    97.360   290.076   157.004   136.579
    270000     72.905      0.802  42.269384   4.350871  85.203271 159.760134 164.433738 215.872180     000000    108.393 -19.482336 -17.207301   1.200863    303.458   238.138    88.317   302.678   149.320   117.577
    280000     71.393      1.022  42.070110   4.365098  84.971401 168.861576 167.776686 212.884870     000000    106.425 -20.397607 -15.852169   1.218427    302.626   242.547    94.746   307.042   162.437   128.416
    290000     67.292      0.515  42.369638   4.129642  85.252902 149.167725 173.800332 219.735180     000000    102.423 -20.432575 -15.923017   1.224324    310.998   230.182    96.477   295.193   136.280   137.806
    300000     71.379      1.184  42.274242   4.290312  84.979782 185.667212 159.503108 202.234818     000000    103.759 -21.722367 -11.947744   1.290770    303.799   248.068   109.119   310.046   193.336   121.591
    310000     68.740      0.537  42.637792   4.513676  85.187821 186.305590 171.178534 184.427420     000000    100.314 -17.535917 -15.322007   1.283355    315.320   229.571    91.767   300.756   136.649   148.965
    320000     72.940      0.752  42.402971   4.683128  85.107578 234.405409 171.067710 134.618821     000000    101.293 -17.027349 -12.543172   1.217700    311.178   218.689   120.498   310.548   139.299   151.623
    330000     80.372      1.036  42.473119   4.816811  85.192767 247.648596 166.366765 134.191354     000000    115.897 -17.181155 -19.565204   1.220982    298.493   244.222    94.378   311.884   162.515   105.261
