###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000006
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]
     10000     70.987      1.006  42.298696   4.702218  85.016296 346.935056 171.275389  33.208618     000000    101.867 -18.234093 -13.879066   1.233629    302.112   238.136   120.669   290.296   160.893   149.342
     20000     79.606      1.080  42.199000   3.920486  85.411132 287.881851   7.589167  90.703865     000000    104.898 -24.617766  -1.830948   1.156256    289.981   226.299   145.926   289.255   161.639   178.344
     30000     69.100      1.094  42.175004   3.795781  85.060063 338.533552 179.542670  43.870092     000000    104.757 -25.670736 -11.263310   1.276664    297.411   236.884   118.690   310.692   188.890   116.413
     40000     77.418      1.699  42.208425   4.965563  85.028088 115.841105 166.573050 281.818809     000000    102.185 -18.294482  -7.624685   1.152130    296.771   247.517   116.305   277.687   174.973   150.672
     50000     87.791      3.221  41.919240   5.735804  84.636169 136.772819 172.209022 292.027986     000000    110.405 -16.665193  -6.988090   1.039716    280.006   260.151   125.496   273.468   216.018   125.165
     60000     74.005      1.411  42.045876   3.782232  85.072826 149.090042  11.771994 232.892355     000000    106.293 -24.556896  -8.935342   1.203757    274.710   228.182   158.367   265.805   155.515   190.677
     70000     72.278      1.092  41.967988   3.990481  85.137014 108.791332 177.912546 268.360685     000000    104.611 -22.782529 -10.746618   1.195968    290.611   229.892   138.142   291.290   170.678   173.687
     80000     79.372      0.904  42.114797   4.505181  85.159943  91.557416 177.592567 275.292960     000000    101.097 -17.425204  -5.444189   1.144555    307.500   215.224   111.720   308.588   139.413   152.427
     90000     81.215      1.329  42.190043   4.122117  85.309401  56.979918   0.720736 333.257991     000000    108.647 -24.673627  -3.963802   1.205593    289.919   249.152   142.578   290.051   204.140   144.236
    100000     80.717      1.340  41.966003   3.849578  85.289184 336.963893 166.846591  51.027266     000000    103.517 -25.541396   1.557957   1.182889    303.651   245.205   119.222   302.589   202.351   154.477
    110000     72.820      1.270  42.073737   4.105181  85.061799 325.433175   1.169128  54.953311     000000    107.533 -21.782559 -14.137478   1.207396    285.889   230.136   135.793   291.570   168.550   163.183
    120000     77.918      1.361  42.214555   4.067201  85.273960 276.238038   7.744005 105.222652     000000    109.572 -22.476693 -10.341017   1.163813    275.191   229.247   149.710   275.973   161.461   186.076
    130000     78.588      1.288  42.124162   4.079150  85.190907 305.170902 168.716925  75.603090     000000    107.461 -24.089907  -5.979949   1.197317    302.401   231.405   135.563   322.812   206.183   114.666
    140000     76.318      1.571  42.155423   4.234382  85.049121  25.569530 154.646742   9.875985     000000    114.153 -22.598198 -16.473339   1.236782    305.111   259.163   108.892   317.376   230.677    98.913
