###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000006
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]
     10000     80.417      2.419  42.244214   6.391739  83.240755 298.266506 163.450319  20.846902     000000    124.408 -24.926881 -20.863795   1.799168    138.659   256.259   231.964   220.575   164.536   217.390
     20000     75.291      2.912  41.781177   5.307711  83.669958  45.464876  19.415872 272.473203     000000    125.124 -33.538302 -17.836868   1.542292    133.989   270.815   243.039    16.704   202.091   194.718
     30000     81.337      2.525  42.818968   5.551882  83.565972   4.459304 171.020316 312.769274     000000    119.720 -25.099514 -15.342569   2.059209    131.536   233.158   216.258   284.369   239.882   106.272
     40000     77.817      2.247  41.308836   6.161139  83.084929 304.747468 156.701414  35.823931     000000    116.244 -27.301812 -12.657310   1.532665     67.876   183.226   196.691   247.163   223.220   106.685
     50000     68.918      2.622  41.489638   5.535425  82.625454 321.776943   0.366074   3.713217     000000    119.136 -30.550018 -21.611202   1.942622     67.229   132.411   177.147   280.740   178.606    42.092
     60000     60.509      2.399  41.533181   5.678734  83.174116  32.474160 173.207082 297.437296     000000    116.282 -26.415781 -31.043875   1.686600     34.549   150.977   233.829   250.250   230.384    25.942
     70000     66.185      3.017  41.642981   4.846397  83.256963  77.057386   7.072219 240.884789     000000    117.388 -26.317109 -26.738187   1.851407     69.046   121.292   240.087   248.424   136.484    42.889
     80000     62.759      3.339  41.422961   4.435162  83.009732  18.467240  15.574333 295.911653     000000    118.368 -33.698628 -23.850991   1.940186     66.182   128.056   208.792   308.708   172.906   104.010
     90000     67.054      2.539  42.452082   5.795449  83.313509  54.299006 167.684799 276.799324     000000    118.171 -28.316305 -24.689927   1.888789     26.507   151.731   204.982   278.654   219.375    32.737
    100000     74.448      2.689  41.032054   7.155012  82.566796  71.539820 153.604687 272.182209     000000    115.340 -20.588209 -21.734189   1.429752     67.553   161.066   252.982   264.597   194.056    67.392
    110000     64.971      2.420  41.497365   5.952919  83.139940  22.567358 165.658410 310.853479     000000    117.038 -28.262027 -25.347704   1.543202     54.392   161.279   210.487   298.737   224.776   211.004
    120000     64.819      2.714  41.628897   5.747342  82.918373  56.508914   5.042937 269.706407     000000    117.850 -25.555568 -29.325264   1.849850     37.654   138.992   204.042   259.849   207.105   222.547
    130000     67.298      2.331  42.039194   5.910785  82.805644  88.162328 169.006276 248.620596     000000    120.631 -26.029754 -29.242965   1.939326     17.297   145.208   224.837   282.918   228.758   306.616
    140000     66.806      3.084  41.945853   4.675937  82.933534  23.444609   1.717450 308.716448     000000    117.374 -32.345644 -20.324289   2.101433     20.595   158.246   202.450   255.032   199.566   274.984
    150000     64.995      2.508  41.579618   6.058789  82.725496  59.929189 158.328632 262.438334     000000    116.744 -26.512912 -26.942734   1.707235     33.467   165.415   143.709   310.346   246.485   285.327
    160000     70.807      3.218  41.627552   4.708688  83.448729 135.722098  14.224716 197.080195     000000    126.801 -28.544270 -29.126421   1.676719     31.840   119.072   265.166   344.768   226.172   233.625
    170000     65.988      3.366  41.764922   4.995723  83.748424 114.954534 179.574534 194.031367     000000    121.086 -26.610987 -30.100203   1.613629     66.660   137.978   182.471   333.665   274.742   271.730
    180000     68.710      4.091  41.290665   4.266104  83.967469  56.937463  21.815208 247.465752     000000    124.291 -28.478417 -28.630963   1.528579     54.552   114.007   212.714     0.118   273.281   355.472
    190000     67.793      3.598  42.251709   4.624217  84.046676  92.832081  22.740162 216.476104     000000    121.969 -32.983929 -22.909850   1.717822     52.020    99.123   214.929    26.154   263.454   318.795
    200000     61.070      3.314  41.407655   4.813065  83.377045 142.824637  15.115504 166.507048     000000    123.450 -32.122537 -31.917679   1.659914     52.412   116.986   219.591     8.178   228.244   335.736
    210000     65.908      3.104  41.282338   5.098308  83.393462 156.397446  12.460471 177.982468     000000    122.611 -28.931737 -29.305791   1.534034     46.254   124.419   216.554   336.696   214.716    18.900
    220000     56.705      2.618  41.792627   5.219146  82.844155 135.819876   2.824338 184.636672     000000    117.917 -32.074642 -31.144750   2.008022     72.755   119.214   217.040   305.008   174.481    73.965
    230000     56.477      3.082  41.517325   4.507519  82.873072 172.380036   3.747672 158.150373     000000    116.314 -30.881303 -30.951312   1.995753     58.697   137.680   227.684   261.358   170.081    68.072
    240000     63.970      3.615  41.894215   4.679077  83.959990 107.006489  14.154251 202.440846     000000    122.072 -29.935644 -29.823113   1.657117     55.887   112.848   237.366   354.364   257.496   113.636
