###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000007
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]  ROT[  7]
     10000    -17.536      1.777  41.312511   5.280128  83.359712 271.801054 178.122122  85.995109     000000     30.530 -23.258874 -28.421394   3.614676    180.137   171.795   218.656    99.833    87.618   205.760   309.416
     20000    -12.264      1.722  41.625308   5.585236  83.144892 286.908503 159.524856  70.286164     000000     34.064 -22.025610 -27.854731   3.553083    177.751   198.811   245.987    78.068    85.509   211.797   309.984
     30000    -18.033      2.095  42.093926   4.910294  82.894837 267.667917 171.855047  88.918158     000000     30.613 -21.985903 -30.709802   4.050185    175.870   179.584   223.638    95.419    86.086   207.855   311.681
     40000    -19.125      1.416  41.380456   4.885816  83.566207 255.525335 174.076456 101.090141     000000     36.598 -25.855492 -33.314447   3.447106    180.092   183.971   282.897    94.358    72.222   139.022    40.096
     50000    -10.793      1.279  40.710219   5.400994  83.191737 312.202028 170.521461  46.205758     000000     34.072 -21.901691 -26.385619   3.422549    182.637   190.705   272.638    88.557    88.785    98.585   312.414
     60000    -17.182      1.099  41.521289   5.332425  82.926759 238.302203 168.539077 127.399234     000000     32.508 -21.663478 -31.637654   3.611419    174.503   191.185   267.589    77.849    87.927   213.284   322.751
     70000    -14.775      2.598  42.014826   5.156958  82.590018 198.534334 162.587702 155.071792     000000     35.997 -19.566431 -35.309946   4.104831    171.865   180.922   227.338    81.534    94.517   182.868   322.010
     80000    -22.666      0.846  41.241591   5.250404  83.660996 211.276975 170.674329 145.673152     000000     29.338 -22.405099 -33.021688   3.422434    161.376   191.279   291.129    98.811    88.808   204.536   316.928
     90000    -20.130      1.638  41.857851   4.966517  83.237709 183.985626 171.562297 174.479108     000000     34.227 -22.848321 -35.269196   3.760583    162.008   184.223   234.538    91.066   103.388   199.715   337.280
    100000    -16.291      2.944  42.398153   5.185323  82.918221 148.278835 160.153024 214.302590     000000     30.669 -22.302571 -28.789081   4.131768    169.309   174.357   199.076    96.405    99.212   208.185   315.209
    110000    -14.639      0.981  41.575241   4.656172  83.312656 140.826320 174.763396 217.779737     000000     40.398 -22.757544 -36.017544   3.737514    160.151   195.611   277.658   110.035    96.575   163.761   335.088
    120000    -13.430      1.628  41.480082   4.654656  83.763086 208.518555   0.344720 146.392457     000000     35.345 -27.560809 -24.738179   3.524494    145.556   172.265   312.868    93.309    78.635   189.956    48.715
    130000    -18.196      1.833  41.398902   5.323095  83.824457  88.461934   7.035462 281.142676     000000     35.468 -27.898895 -29.083029   3.318401    197.659   164.891   272.488   103.734    34.280   191.344    64.977
    140000    -13.321      1.789  41.993183   4.483399  83.609557  84.041392 176.890014 268.427281     000000     30.379 -25.799918 -21.662289   3.762328    212.322   161.498   273.213    91.659    66.995   183.320    61.329
    150000    -20.896      1.632  41.765231   4.562616  83.367519  73.951566   2.027146 285.992768     000000     29.184 -26.322048 -27.547714   3.789193    207.287   161.847   283.429    91.893    47.546   196.086    60.236
    160000    -13.551      1.667  41.833258   4.593829  83.905794  88.069348   8.822682 276.154148     000000     42.057 -27.614480 -31.524315   3.530892    181.629   162.139   263.149   112.653    49.410   197.427    50.678
    170000    -11.610      1.700  41.729150   4.617353  83.834635 184.042828   6.121689 184.216897     000000     40.844 -27.067654 -28.921264   3.535738    173.899   161.528   306.266    82.999    57.370   198.552    49.457
    180000    -15.711      1.827  41.822835   4.821567  83.088209 224.220437   1.428327 139.866865     000000     36.062 -27.393314 -28.156938   3.777902    159.401   180.112   266.299    88.688    55.213   189.260    47.424
