###################################################################################################################################################################
#BoxsideX=    30.0000 BoxsideY=    30.0000 BoxsideY=    30.0000 Temperature=   100.0000 
#NROT = 0000000007
###################################################################################################################################################################
#      Step     Energy       RMSD         DX         DY         DZ      ALPHA       BETA      GAMMA      NCONF ConfEnergy       Elec        VDW       SOLV   ROT[  1]  ROT[  2]  ROT[  3]  ROT[  4]  ROT[  5]  ROT[  6]  ROT[  7]
     10000    -15.963      0.807  41.261692   5.231610  83.283532 254.465505 178.581398  95.123699     000000     30.525 -19.078661 -30.975380   3.566450    137.470   173.045   279.548    90.527   106.860   204.642   334.281
     20000    -10.396      1.088  41.311244   4.853727  83.355074 205.337139 176.025383 152.016318     000000     36.162 -21.569568 -28.586004   3.597336    127.182   179.713   309.743    77.403   113.424   220.451   335.852
     30000    -22.505      1.859  42.077987   5.348288  83.109606 205.037106 169.744896 160.630702     000000     30.483 -22.580667 -34.198320   3.790734    150.016   192.745   251.258   106.162    90.054   205.589   315.921
     40000     -9.655      1.263  41.187431   4.957095  84.172158 108.353796  18.054109 251.838127     000000     34.616 -22.388399 -25.178423   3.296259    138.532   147.544   290.067    90.723    87.989   222.192   328.507
     50000    -13.197      2.124  41.662418   5.295510  82.507396  96.939708 157.824716 253.544967     000000     30.226 -18.710558 -28.582894   3.870690    160.967   191.133   263.649    83.710   101.513   196.451   320.110
     60000    -14.665      2.774  42.457117   5.628410  82.885484  54.013598 165.648771 307.275404     000000     35.544 -21.565177 -32.678445   4.034100    147.485   196.891   232.453   100.250    85.352   175.957   311.404
     70000    -13.065      1.863  41.935892   5.700408  83.063619  43.388623 168.333185 321.910132     000000     33.690 -21.632184 -28.764752   3.642282    166.887   182.517   259.310    77.750    74.452   224.659   305.720
     80000    -11.439      2.080  41.953233   5.167038  83.496826  71.614460 179.511438 294.463933     000000     36.838 -24.156132 -27.820598   3.699353    138.034   161.136   240.804    94.573    93.035   229.043   335.146
     90000    -21.826      1.197  42.044554   5.085273  83.318109 109.101500 172.022096 248.856079     000000     30.423 -23.094226 -32.899768   3.745394    135.138   193.656   294.280    94.618    98.174   204.174   336.602
    100000    -19.942      1.260  42.067706   4.873609  83.468645 138.564003 173.102416 223.269716     000000     27.783 -24.899670 -26.590430   3.764610    140.586   194.741   295.434    80.920    92.145   202.528   314.750
    110000    -20.942      1.989  41.948302   4.934386  83.749725 183.612155  14.556476 188.435616     000000     30.435 -27.069479 -27.905337   3.597900    130.437   147.875   287.569   101.461    70.653   220.878    58.299
    120000     -2.195      1.744  41.894308   4.903759  83.877554 113.323841  12.396855 244.916832     000000     29.766 -27.871991  -7.700266   3.610797    139.058   171.924   319.711    88.199    61.881   207.832    66.438
    130000    -15.190      1.572  41.751589   4.572576  83.755112  78.404888  11.013283 284.201032     000000     41.163 -26.141753 -33.826819   3.616187    152.501   170.771   289.397   103.717    55.838   183.499    44.133
    140000    -12.259      1.345  41.794135   5.244058  83.491218 140.285902 174.151713 235.622251     000000     38.107 -26.506981 -27.291086   3.431974    135.877   194.238   289.192    94.188    81.978   216.521    24.542
    150000    -19.902      1.862  41.412764   4.618659  83.415010 128.225755   3.800266 247.471935     000000     30.911 -27.727772 -26.716622   3.631368    174.522   183.567   285.488   113.655    54.684   140.008    63.786
    160000    -10.210      2.205  41.268438   4.253034  83.882321  40.880739  22.950087 321.061971     000000     38.003 -23.548726 -28.264208   3.599737    160.708   170.843   271.422   125.930    49.162   129.010    54.277
    170000    -13.217      1.931  41.297119   4.705267  83.817401   6.473034  15.286612 357.631131     000000     42.823 -25.763771 -33.689252   3.413085    142.837   152.196   302.803    75.677    62.454    51.620    49.075
    180000    -17.748      2.007  41.567348   4.816301  83.783105  28.807260   5.022737 343.054141     000000     35.108 -27.501681 -28.829933   3.475039    143.787   179.982   283.750   109.008    80.129     3.100    58.540
    190000    -17.303      2.050  41.855250   4.979039  83.409567 294.785241 177.249565  75.582795     000000     37.940 -25.919152 -32.912000   3.588990    157.847   180.386   270.736    91.699    79.774    18.235    38.166
    200000    -18.723      1.627  41.306340   5.000051  83.205526 257.464182 170.918433  98.471995     000000     30.995 -22.544570 -30.860447   3.687380    142.463   185.954   297.376    81.677   101.647    25.877   308.373
    210000     -2.817      2.248  41.700958   4.601832  83.805433 336.730546   5.710316  16.043115     000000     47.094 -19.115512 -34.520233   3.723959    118.957   182.949   331.469    84.295   107.524   343.310   339.150
    220000    -10.698      2.169  41.537459   5.612931  83.039398 349.231172 155.537296  11.250212     000000     32.348 -20.841221 -25.728871   3.523865    161.110   188.393   272.973    72.235    85.646    58.634   313.822
    230000    -13.522      2.475  41.837763   4.908731  83.819978 353.850467   5.420460   3.846576     000000     36.757 -23.420269 -30.567526   3.708292    134.129   159.760   230.313   111.851    99.949   359.261   330.358
    240000    -14.324      3.017  42.730927   5.192208  82.964427 338.087561 164.171451  23.463964     000000     32.687 -22.115642 -29.157910   4.262492    155.218   187.500   236.523   111.563    83.651   304.415   310.361
    250000    -20.148      1.562  41.585792   4.995833  83.219598  14.461841 177.501881 339.995884     000000     33.688 -21.075030 -36.535405   3.774797    157.915   183.075   276.537    99.663    88.004   324.629   319.348
    260000    -11.991      1.632  40.753302   4.875446  83.906135 358.286996   9.272944   4.323016     000000     39.810 -22.702501 -32.407717   3.309282    148.452   168.420   282.002    94.720    88.581    29.284   320.726
    270000     -5.383      2.155  42.198579   4.956149  83.191835  58.230921 173.526083 296.414036     000000     43.106 -24.795277 -27.560637   3.866470    135.878   189.759   282.102    99.093    88.919   343.182    27.683
    280000    -10.521      2.444  42.336789   5.347801  83.094888 346.222447 176.336358  12.571766     000000     40.521 -23.568266 -31.314086   3.840299    133.837   163.565   278.555    67.918    85.756    36.260    30.696
    290000     -9.968      2.338  42.229975   5.164056  82.924436 250.815600 167.852956 104.835182     000000     37.381 -20.776850 -30.554660   3.981984    144.952   183.192   283.209    77.902    99.031    49.487   347.042
    300000    -14.467      1.941  41.996829   5.155484  83.225086 219.152084 174.463822 139.201324     000000     32.826 -20.105456 -31.011200   3.823725    121.488   170.310   298.662    88.441   106.452    28.398   334.687
    310000    -17.859      2.296  41.964617   4.771728  83.102687 324.454993 166.921168  29.770868     000000     30.421 -24.286087 -28.001619   4.008249    157.081   199.539   279.086    85.474    89.571    13.328   306.625
    320000     -4.980      1.639  40.814889   5.162069  83.921411  51.734400   1.479036 318.126024     000000     39.996 -23.614876 -24.544232   3.182533    138.891   171.129   284.599    79.038    90.876    80.226   340.848
    330000    -19.202      3.079  42.401241   5.401432  82.918572  34.719993 160.341936 332.031387     000000     30.670 -21.366821 -32.553061   4.047940    139.530   185.446   237.220    91.730    98.057    21.571   318.038
    340000    -10.112      2.409  42.458943   4.998637  82.996563  27.533702 174.472616 335.996167     000000     39.513 -21.476889 -32.284189   4.136819    116.676   183.984   276.238    89.301   112.609   340.128   320.554
    350000    -16.601      2.590  41.814535   4.629575  83.826633  28.785328  24.342114 340.879454     000000     33.142 -29.501545 -23.893705   3.652521    128.643   149.700   284.965    98.073    44.307   358.668    71.815
    360000    -20.233      2.192  41.764809   4.922620  83.847510  55.101843  12.344382 319.206900     000000     32.585 -27.199202 -29.127864   3.508890    125.755   152.103   279.707   110.820    70.284   332.930    50.193
